"zOTUID","Domain","Phylum","Class","Order","Family","Genus","Species"
"1b480a84c597dfb84c6db29ded7d0350","Bacteria","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2","metagenome"
"0ee152ef8e272d3e8a35b8bbbf931bbc","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured","uncultured_bacterium"
"f9c69907feb57c1a3d61de2b17542ebd","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","metagenome"
"cb1d104d21439a887e9d99060739d1e9","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophales","Omnitrophales","uncultured_bacterium"
"3debf86ee018c5f1e5b75565b97adaf8","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","koll11","koll11","Unclassified"
"4fb5bc604fe14fedec943d0d1132cdaf","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","uncultured_Syntrophobacteraceae"
"e13a54a23696736eb9e762910e0e26f6","Bacteria","Acidobacteriota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"3ec12e97a10c552f1879b39da4a05119","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_2","Subgroup_2","Subgroup_2","uncultured_bacterium"
"3245709f49cd84e5375a8bb8d2471837","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","Unclassified"
"a5a971df6cd42ceb9cc225a5bac79794","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","uncultured_bacterium"
"9d5ff8007d749b94a2aa9449110b91e8","Bacteria","Firestonebacteria","Firestonebacteria","Firestonebacteria","Firestonebacteria","Firestonebacteria","uncultured_bacterium"
"75796d103f6833880f62c1216d0d8532","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Bacteriovorax","uncultured_bacterium"
"e5584a38336b44ee9c9c098a6a7864a2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","uncultured","Unclassified"
"d1019c946766aec7d8ce150baca40b66","Bacteria","Patescibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","uncultured_Microgenomates"
"a36976d23402cf6333bf401ccffc9f2b","Bacteria","Patescibacteria","Microgenomatia","Candidatus_Woesebacteria","Candidatus_Woesebacteria","Candidatus_Woesebacteria","uncultured_bacterium"
"d10d4aa95c39ac45d1337422d2474c3f","Bacteria","Patescibacteria","Parcubacteria","Parcubacteria","Parcubacteria","Parcubacteria","uncultured_bacterium"
"62a957b6ebd69126d6630c49093f90a3","Bacteria","Elusimicrobiota","Lineage_IIc","Lineage_IIc","Lineage_IIc","Lineage_IIc","uncultured_bacterium"
"60edc32cb73c06a0e2564fe14007aad9","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Reyranella_sp."
"faf30583e467854e393eb9b6fa7c489d","Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage","uncultured_bacterium"
"b63207d9a5ec762abf6accb61b44a6a4","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"fae50cc59458839467c4fe699ecd62cb","Bacteria","Verrucomicrobiota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"7dc433f4dbaec0b3d19922c0bc739d3b","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","uncultured_bacterium"
"5ffecc75e4fbc2564129a79f5adeb41c","Bacteria","Myxococcota","Myxococcia","Myxococcales","Unclassified","Unclassified","Unclassified"
"c532d2dbf6525cdcdb97cda46f0e26eb","Bacteria","Chloroflexi","Dehalococcoidia","MSBL5","MSBL5","MSBL5","uncultured_Chloroflexi"
"3bff7a5e557f5a4e89f0e2fdba3379f7","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"6b458be357b1b937b256b0f45c46e971","Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_bacterium"
"8dac1240367af6d80134bfacea4598f3","Bacteria","AncK6","AncK6","AncK6","AncK6","AncK6","uncultured_delta"
"e39fe61371b408cce82bcd38b561fffb","Archaea","Micrarchaeota","Micrarchaeia","Micrarchaeales","CG1-02-32-21","CG1-02-32-21","Unclassified"
"75fe17a66bf1edd1e4f467c813e42ec9","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC_AAA011-D5","SCGC_AAA011-D5","uncultured_euryarchaeote"
"9698fc0e1dd93b949cb4a9d1a5572897","Bacteria","Chloroflexi","Dehalococcoidia","MSBL5","MSBL5","MSBL5","uncultured_bacterium"
"43b685a977a1913fe8190b3de150135f","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","metagenome"
"3a66a38841ba6877568198b9dac3a1dc","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Unclassified"
"b4cc15d4d854eb31f87fe6fb7735bd13","Bacteria","Chloroflexi","Dehalococcoidia","MSBL5","MSBL5","MSBL5","uncultured_bacterium"
"1e59949185e820ce9bf98857f844ee9d","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"a8d86a3b8d16931c19d4d437854b01ad","Bacteria","Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrella","Unclassified"
"b4fe26da1e297265faace120904944c8","Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"56e6f0c392be81d3e8198a05018b0e39","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"6908cf32441ffd1361ef4daedcf6e676","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria"
"e10550ce3288a636712e635f9250ad34","Bacteria","DTB120","DTB120","DTB120","DTB120","DTB120","Unclassified"
"95a76f2e39eeac46376010c79ec15e21","Bacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","uncultured_bacterium"
"373c5965fc33bbb6bd68aaade4bc884c","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Unclassified","Unclassified"
"70e6bbc1fa9a6d30b181b7c4b1a71dd0","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales","uncultured_bacterium"
"80af53f0e76604882fc7afd376d3c6d4","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"fc1857b425cdbe99bf93405b1a6cb6c1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified","Unclassified"
"408119271baa2cc30850ef3c0cce3f60","Bacteria","Elusimicrobiota","Elusimicrobia","Lineage_IV","Lineage_IV","Lineage_IV","uncultured_bacterium"
"216e16899b1447480d6f242ac37f70d3","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified","Unclassified","Unclassified","Unclassified"
"e5e82777efbd6794f28304c9bde05da4","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales","Woesearchaeales","Unclassified"
"a903d0aefbdad80b0677ebfe806fd3d2","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophales","Omnitrophales","uncultured_bacterium"
"ca76f303453337f5c01f2c526eecf159","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17","metagenome"
"4a79f5020f534c80295f2f4b1ba65527","Bacteria","Proteobacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"1f087cbef7cbe4fcf75ae3a599543e06","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chitinimonadaceae","Chitinimonas","Unclassified"
"4b4b214c022c50a0bf6a90e9aebcf460","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter","Unclassified"
"2c52f522eac5fae66339e44ce258dc1d","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"a81932d0af103c3cf9bb4e12fbdb2cc0","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","Unclassified"
"a48c48fdc6040e5d713e6ce389d49821","Bacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Candidatus_Margulisbacteria"
"544f5dcdfe68f5ab0041e723f116cf2b","Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","uncultured","uncultured","Unclassified"
"071c5e6a8ab5aa6b936018d25add5a8a","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_Verrucomicrobia"
"cc85f2e196e8aa43e0ee2c3073f552ed","Bacteria","Patescibacteria","Gracilibacteria","Candidatus_Peribacteria","Candidatus_Peribacteria","Candidatus_Peribacteria","Candidatus_Peribacteria"
"cda5f7018e0b01cd72bcd29d4c681671","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Kapabacteriales","Kapabacteriales","uncultured_sludge"
"0ab25b517ef52f4bf414661f7a6d5e9b","Bacteria","Proteobacteria","Alphaproteobacteria","Ferrovibrionales","Ferrovibrionaceae","Ferrovibrio","uncultured_bacterium"
"c9e7f28ae51f4a4e93c58fe156c6363f","Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","Unclassified"
"631d22823f6d5de67d558b948443c1b8","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Wolfebacteria","Candidatus_Wolfebacteria","Candidatus_Wolfebacteria","Unclassified"
"c30540c46c46f7e338cb3ce0b811733f","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales","Woesearchaeales","Unclassified"
"e5f4ace16796e9a3dae56dcf7f369e91","Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","GWF2-44-16","GWF2-44-16","Lentisphaerae_bacterium"
"a74c661984f877811f2945f83234b7ca","Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","uncultured_bacterium"
"dc91fb4453c56627a17c7008ea13ca25","Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes_VC2.1_Bac22","Bacteroidetes_VC2.1_Bac22","Bacteroidetes_VC2.1_Bac22","metagenome"
"a0ea36362f00cdc2b860f0d6dfdaa549","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","metagenome"
"d68e178e15bb6c539f82000b613a6633","Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"c894fb4a8fc84dea1624948d52b1bfe3","Archaea","Aenigmarchaeota","Aenigmarchaeia","Aenigmarchaeales","Aenigmarchaeales","Aenigmarchaeales","uncultured_archaeon"
"d780b78d2a793900b66506daefdc8266","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Jorgensenbacteria","Candidatus_Jorgensenbacteria","Candidatus_Jorgensenbacteria","Candidatus_Adlerbacteria"
"dcf7c6f0a8e3f5d53b731ad5d037d873","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"22bd985a8d5fabb8b847aa6a01aab91e","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Jorgensenbacteria","Candidatus_Jorgensenbacteria","Candidatus_Jorgensenbacteria","Candidatus_Adlerbacteria"
"9bd5cb5b714bc322f1700dbea0b8afcb","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured_bacterium"
"4680f4683a32bcc07dd2d693c730e993","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"c19199018fa891b9d232f6f4404ccc6b","Bacteria","Patescibacteria","ABY1","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","uncultured_bacterium"
"1edeb903b86884e64f963e56a1a947cf","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","Unclassified"
"90928be15bfdfac7a5ec59ed2bc88969","Bacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","uncultured_bacterium"
"ec2507a11f2db34bee8c37c938435636","Bacteria","Proteobacteria","Gammaproteobacteria","1013-28-CG33","1013-28-CG33","1013-28-CG33","Unclassified"
"e1cdf58423de7302e7f056f266437b8f","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales","Woesearchaeales","uncultured_bacterium"
"89bab85fd580ce131c911b55d320a028","Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_soil"
"71287ac7841851c75dbd271c60966792","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","metagenome"
"713c33d2fa14b7fb9176586deda2e668","Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6","Unclassified"
"2b3d81541d17d897fae8ab35990776d6","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"21386a11e0d71d10e1821383c0a362c1","Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_bacterium"
"3333c152ddfcf0b17985b6e22e8db671","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","Unclassified"
"71d157c4bdf85e9134254eeb3d3b8846","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Unclassified","Unclassified"
"bd2e0edcaeb690d85fd025ab38aff2fd","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","cvE6","cvE6","uncultured_bacterium"
"26c4a3914a25625c1433219ba21a660e","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","uncultured_bacterium"
"b0c2e9a0924bc590ae3c8fcd2a01bf15","Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_delta"
"5ddba222b8cbf7aedeb09a123f6fff7c","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","uncultured","uncultured_organism"
"a0344ed11f0650898a8fc4e16c1f5da3","Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","Unclassified"
"ae83cfe82ed1cc059a5b21d553441307","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"4741a0ccbf2d822e4ae2dbc8c1dad54e","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","metagenome"
"8b8af9ef212fa7cc0ceb8dc41d3b9960","Bacteria","Chloroflexi","Dehalococcoidia","Unclassified","Unclassified","Unclassified","Unclassified"
"40923f310882df9c7caf5f3ab9388a35","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Giovannonibacteria","Candidatus_Giovannonibacteria","Candidatus_Giovannonibacteria","uncultured_bacterium"
"50fa3cc8faf9a6ec27fbb5c75035dbac","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified","Unclassified","Unclassified","Unclassified"
"cffde70dff6b5c9673e5a09ea716a5e7","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","metagenome"
"5e6e2a08642cbe8fddce88018f295a15","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured_soil"
"8021147b75d599c0b0781bfa2b56507a","Bacteria","Elusimicrobiota","Lineage_IIa","Lineage_IIa","Lineage_IIa","Lineage_IIa","uncultured_bacterium"
"8ab8f7de247d2837bcbcfb43b420c9a6","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"9521441267110608dcfee9d257b7b345","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","uncultured_bacterium"
"36a827b03cb9f5f4320d3d5286c4542f","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria","uncultured_Parcubacteria"
"a29ee5ca5f7a54098cc58500aac1f17a","Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca","uncultured_bacterium"
"67e1e6f8cf550ad87bcf1ab680877736","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Brennerbacteria","Candidatus_Brennerbacteria","Candidatus_Brennerbacteria","Parcubacteria_group"
"082dc45761dc08df7265ebb4731a8f48","Bacteria","Bacteroidota","SJA-28","SJA-28","SJA-28","SJA-28","uncultured_bacterium"
"ffee025704fd2d7901ec7192eddbbaac","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_soil"
"fb39f72b3141bcfc07b8d7482808df61","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","Unclassified"
"78baf9a7eabefe5b19031538bbb13230","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified","Unclassified","Unclassified","Unclassified"
"3045595649ac082cc488334757892c67","Bacteria","Nitrospirota","BMS9AB35","BMS9AB35","BMS9AB35","BMS9AB35","uncultured_bacterium"
"02cc82fa8d067250c21f589b7c25a9cb","Bacteria","Patescibacteria","Parcubacteria","Parcubacteria","Parcubacteria","Parcubacteria","uncultured_bacterium"
"6e34885581293d58a5314ef311448b08","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","Unclassified"
"f1024a138f5a795a6c59f9a127d9911b","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Unclassified","Unclassified","Unclassified"
"13dd9e152fad6fc51a806fd65057eab0","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"871531a84dbc7fa224eae1607a7e5066","Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis","uncultured_bacterium"
"78fd0ff15ba7d042755e8cd1b3795312","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","uncultured_Coxiellaceae"
"2a2f686fc3167775f18a81737a88bebf","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17","metagenome"
"ad940a13228634488f45fd53ace3a77f","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured_Candidatus"
"9a4fa726b24bb234c4710c03019dc305","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"08c0c7a639ff684bdee215ca71c4b686","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","Unclassified"
"67e110b93ba4afceed836fd97dbf43f5","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured","uncultured_bacterium"
"903df6e45c3397d1c92932b3665ee7ab","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","Unclassified"
"c4b5d7e0ef0026895c7508f24310e82c","Bacteria","Patescibacteria","ABY1","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","metagenome"
"4281109eb3b2d61759e2261aecf1a465","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","Unclassified"
"9ee8ac565c4c357c92eb91ab0281f21e","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"49dbc2ff56e571ae87533d2b05a79ca7","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","uncultured","metagenome"
"530a9de65f891a1e9485484dcc001bee","Bacteria","Elusimicrobiota","Lineage_IIc","Lineage_IIc","Lineage_IIc","Lineage_IIc","Unclassified"
"b1e6f7c39c51eca357aa8519c5abf12e","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Ovatusbacter","uncultured_bacterium"
"936bc180372c06e2b7a78694aafa3dd8","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","Unclassified"
"c6b7654b2e15aa8b26bf7555de8fd9b3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified","Unclassified"
"4127ec2c3f4af6466c825ab8bd3017b7","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","Ignavibacteria_bacterium"
"faf5d516b05d7835990d4864ac597961","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","uncultured","metagenome"
"ff2d904582818d9c8f303b638fb5e645","Bacteria","Patescibacteria","ABY1","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","uncultured_bacterium"
"f95f6d57a2e2459644000bba28ed3d78","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unclassified"
"f8c31fc3241e58e3bda75df2644c4e60","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"842655fa7be2affa1b00b4c445d618a9","Bacteria","Patescibacteria","ABY1","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","Unclassified"
"ea4797978362be85fd075cc9646f352d","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured_bacterium"
"53866c36fd403f5ad5e82821561b5d3a","Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","PAUC26f","PAUC26f","uncultured_bacterium"
"918125dd15d648f55f8f66d42533b33b","Bacteria","Proteobacteria","Alphaproteobacteria","NRL2","NRL2","NRL2","uncultured_soil"
"23419c891d5cec8a00e7bc622aa580ac","Bacteria","Patescibacteria","ABY1","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria"
"c66a3e0aee02468327d622184caf41ce","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"3a5cfe8d40b8dcb76105e70e732a7312","Bacteria","Elusimicrobiota","Lineage_IIc","Lineage_IIc","Lineage_IIc","Lineage_IIc","uncultured_bacterium"
